customer_id,full_name,email,phone,date_of_birth,kyc_status,account_status,risk_score,account_age_days,country,city,state,pin_code,income_band,device_fingerprint,registered_devices,preferred_payment,typical_transaction_amount,typical_merchant_categories,is_politically_exposed,account_open_date,last_login_date,failed_login_count,is_synthetic_fraud_customer,fraud_type
CUST_6276CD8F,Joseph Avery,davidevans@example.com,+917465958548,1973-04-21,PENDING,ACTIVE,0.21867045074893415,252,IN,Chennai,Tamil Nadu,849941,MEDIUM,23553ee1-6101-44,e417a60d-151|74291e74-d24,NETBANKING,11650.98,EDUCATION|HEALTHCARE|FASHION,False,2025-09-08,2026-05-11,0,False,
CUST_43721DAF,Emma Howard,gbrooks@example.net,+919857160925,1978-04-01,PENDING,ACTIVE,0.23460855368526654,1543,IN,Chennai,Tamil Nadu,993796,MEDIUM,8c9931fb-893c-4b,0f0bf3cf-e23|d66b2352-e06,WALLET,12125.65,EDUCATION|GROCERY|MONEY_TRANSFER,False,2022-02-25,2026-05-05,0,False,
CUST_CF365348,Ojas Kalla,fdevi@example.com,+917864326250,1997-03-17,PENDING,ACTIVE,0.20424060968754404,1470,IN,Mumbai,Maharashtra,772625,HIGH,41884734-323c-44,1e8fac0b-64b,CREDIT_CARD,32850.85,RESTAURANT|HEALTHCARE|EDUCATION,False,2022-05-09,2026-04-24,2,False,
CUST_CD0BBB40,Jennifer Simpson,drao@example.com,+919905116793,1957-04-16,VERIFIED,ACTIVE,0.0,1993,IN,Amritsar,Punjab,967176,MEDIUM,26a11efd-88c4-4a,ebb8803a-7c7|25ab568f-a6c,DEBIT_CARD,8527.35,JEWELRY|EDUCATION|CRYPTO_EXCHANGE,False,2020-12-02,2026-05-09,1,False,
CUST_ED1D8844,Gatik Barman,jhanvikari@example.net,+919783757459,1968-01-10,VERIFIED,ACTIVE,0.04391047770695043,1818,IN,Pune,Maharashtra,860321,HIGH,4425ee02-8eee-42,4a54bd5a-b16|56fe180b-71e,BNPL,70352.15,JEWELRY|LUXURY_GOODS|FASHION,False,2021-05-26,2026-04-20,4,True,AML_STRUCTURING
CUST_61C5B140,Daniel Turner,subramanianoorja@example.com,+919823892417,2002-11-07,VERIFIED,ACTIVE,0.010387492288851441,191,IN,Pune,Maharashtra,721285,MEDIUM,42f64638-acf7-44,16075f33-fbe,DEBIT_CARD,9717.44,MONEY_TRANSFER|ENTERTAINMENT|UTILITY,False,2025-11-08,2026-05-18,1,False,
CUST_09AD5F76,Saira Goda,umangagrawal@example.net,+916205011109,1990-10-21,VERIFIED,ACTIVE,0.10090416258688385,1035,IN,Bhopal,MP,700241,LOW,195785df-e35c-4f,5b5ca554-7ea,BNPL,1272.63,GROCERY|MONEY_TRANSFER|ONLINE_GAMING,False,2023-07-18,2026-05-07,0,False,
CUST_25485D13,Kashvi Tiwari,lisawiley@example.com,+918231951249,2003-10-18,VERIFIED,ACTIVE,0.0,718,IN,Ahmedabad,Gujarat,210338,MEDIUM,2fdc26c8-40c4-43,cd36a87e-3d5|a63239be-1ce,DEBIT_CARD,8805.1,CRYPTO_EXCHANGE|ENTERTAINMENT|UTILITY,False,2024-05-30,2026-05-14,1,False,
CUST_1643AC43,Daniel Wood,samantha38@example.com,+918045491387,1959-09-05,VERIFIED,ACTIVE,0.06628945707140133,201,IN,Nagpur,Maharashtra,522317,MEDIUM,652be9b6-5fb5-40,deb83d04-4be,WALLET,1837.6,UTILITY|ENTERTAINMENT|JEWELRY,False,2025-10-29,2026-05-05,2,False,
CUST_528F796C,Mehul Mangal,balikavya@example.net,+918172333857,1954-06-28,VERIFIED,ACTIVE,0.03540444676911319,1304,IN,Jammu,J&K,845695,MEDIUM,16e38882-c382-4d,28e7cffa-8b1|1ae222a2-bd6,NETBANKING,7598.35,JEWELRY|EDUCATION|LUXURY_GOODS,False,2022-10-22,2026-05-05,8,True,SYNTHETIC_IDENTITY
CUST_A502653E,Paul Rivas,mia14@example.net,+918583853222,1982-06-07,VERIFIED,SUSPENDED,0.03694309530298266,1423,IN,Hyderabad,Telangana,403657,MEDIUM,6e487283-9a3b-48,b2045104-3da,UPI,14189.01,JEWELRY|RESTAURANT|ONLINE_GAMING,False,2022-06-25,2026-05-07,1,False,
CUST_27BAB5BA,Linda Gordon,kimberlybentley@example.com,+919840787093,1966-09-25,VERIFIED,ACTIVE,0.08069364914013902,622,IN,Kochi,Kerala,397252,LOW,9f68336c-3739-45,54c68cac-46b,CREDIT_CARD,1578.4,ONLINE_GAMING|ENTERTAINMENT|EDUCATION,False,2024-09-03,2026-05-05,1,False,
CUST_AACFA56F,Piya Dara,parinaazrau@example.com,+919866704459,1998-08-05,VERIFIED,ACTIVE,0.0,251,IN,Mumbai,Maharashtra,974180,LOW,eba0277d-8078-46,0a741fd1-f13|e5af7504-02c,WALLET,988.29,JEWELRY|UTILITY|FUEL,False,2025-09-09,2026-05-09,2,False,
CUST_AEB290E1,Sharon Mills,naggarwal@example.net,+917663162195,1980-09-11,VERIFIED,ACTIVE,0.0660764659759132,1560,IN,Nagpur,Maharashtra,514603,MEDIUM,030b9f84-7fa2-4a,372311f2-e1d|bda31370-018,DEBIT_CARD,5215.64,RESTAURANT|HEALTHCARE|MONEY_TRANSFER,False,2022-02-08,2026-04-23,2,False,
CUST_0094DABC,Denise Johnson,anikasastry@example.net,+918765590372,1963-03-27,VERIFIED,ACTIVE,0.07457260335389504,1323,IN,Jaipur,Rajasthan,704876,LOW,76d00bdd-f1de-4a,39cfc232-fe0,UPI,1278.71,CRYPTO_EXCHANGE|UTILITY|MONEY_TRANSFER,False,2022-10-03,2026-04-24,8,True,CARD_NOT_PRESENT
CUST_B607DD32,Manikya Sidhu,oedwards@example.net,+919563493764,1976-02-22,VERIFIED,ACTIVE,0.06493908219426657,247,IN,Mumbai,Maharashtra,707705,MEDIUM,adedc2d1-3833-45,2c4d9c9e-517,NETBANKING,4486.96,FUEL|UTILITY|LUXURY_GOODS,False,2025-09-13,2026-05-12,2,False,
CUST_25705B76,Seth Anderson,thompsonjo@example.org,+916103323768,1968-07-11,VERIFIED,SUSPENDED,0.0,823,IN,Lucknow,UP,220213,MEDIUM,14aa0ae3-3834-4e,018297ce-c70|1311b530-db2,UPI,5429.37,ONLINE_GAMING|JEWELRY|FUEL,False,2024-02-15,2026-05-13,0,False,
CUST_C267CD26,Damini Badal,jmartin@example.org,+916779355497,1985-08-27,VERIFIED,ACTIVE,0.035150919691159514,1574,IN,Jaipur,Rajasthan,161343,MEDIUM,e349b254-bce3-46,1a21ea06-f0f|bd1cd3e0-3bb,DEBIT_CARD,2953.27,UTILITY|RESTAURANT|ONLINE_GAMING,False,2022-01-25,2026-04-29,0,False,
CUST_E8F31017,Bailey Avila,jcummings@example.net,+919230389809,1981-05-21,VERIFIED,ACTIVE,0.005053089543345303,1829,IN,Bhopal,MP,628924,MEDIUM,cede299a-8ffa-4b,25463047-942,NETBANKING,2254.01,ELECTRONICS|JEWELRY|GROCERY,False,2021-05-15,2026-05-12,1,False,
CUST_F9BBC0B8,Tammy Chan,johnhoffman@example.net,+918379735122,1981-09-02,VERIFIED,UNDER_REVIEW,0.059389955751136696,1133,IN,Nagpur,Maharashtra,807890,MEDIUM,7d2eec39-9ba4-4b,885a0361-f5e|057f8b30-a21|9d9a0c98-de8,UPI,3889.24,MONEY_TRANSFER|UTILITY|LUXURY_GOODS,False,2023-04-11,2026-04-20,10,True,ACCOUNT_TAKEOVER
CUST_9ACD326E,Brian Williams,rsarraf@example.com,+917603333719,1986-07-22,VERIFIED,ACTIVE,0.018438695489017023,624,IN,Chennai,Tamil Nadu,544336,MEDIUM,eb74983b-7ee8-46,12c8fcc5-141,WALLET,7756.27,FASHION|GROCERY|TELECOM,False,2024-09-01,2026-04-23,1,False,
CUST_197775BA,Ranbir Majumdar,mlalla@example.org,+919605572307,1980-07-12,FAILED,ACTIVE,0.582653816165486,1338,IN,Surat,Gujarat,468488,LOW,89792e29-e26b-4a,fd6bb41d-337|80faffb1-8f7,BNPL,990.26,CRYPTO_EXCHANGE|TRAVEL|ENTERTAINMENT,False,2022-09-18,2026-04-29,2,False,
CUST_5FE7FEC9,Ishita Barad,tariniramachandran@example.org,+919566962221,1967-09-27,VERIFIED,ACTIVE,0.0,94,IN,Surat,Gujarat,552945,MEDIUM,f31c6657-9ca2-48,656cb4ed-433,CREDIT_CARD,1800.87,HEALTHCARE|FASHION|TELECOM,False,2026-02-13,2026-04-26,1,False,
CUST_F274952E,Kiara Sant,floresgerald@example.org,+918574891590,1975-08-20,VERIFIED,ACTIVE,0.03593397608984708,1542,IN,Jaipur,Rajasthan,825452,LOW,a82ab6dc-8572-4a,f5b972e8-e2e|4f8b3b87-903,CREDIT_CARD,677.19,GROCERY|TRAVEL|MONEY_TRANSFER,False,2022-02-26,2026-05-12,0,False,
CUST_58FA022C,Jerry Walker,joshuayoung@example.org,+919381450235,1995-07-07,VERIFIED,SUSPENDED,0.0,1378,IN,Mumbai,Maharashtra,972503,MEDIUM,29c7f868-b17e-44,58f0718d-c41,BNPL,7590.16,FASHION|HEALTHCARE|RESTAURANT,False,2022-08-09,2026-05-06,5,True,VELOCITY_ABUSE
CUST_30598A86,John Perry,hanshbhandari@example.net,+917987249301,1980-12-08,VERIFIED,ACTIVE,0.0,1695,IN,Chandigarh,Punjab,302365,MEDIUM,2dd9960f-ddfa-43,7babdad5-648,NETBANKING,12272.11,GROCERY|ELECTRONICS|EDUCATION,False,2021-09-26,2026-05-18,0,False,
CUST_F6857588,Leslie Ross,fjacobs@example.org,+917006130182,1964-08-20,PENDING,UNDER_REVIEW,0.21340322897529532,1394,IN,Jaipur,Rajasthan,616777,MEDIUM,e2c548e6-ac7b-48,2c27585f-d77,BNPL,9394.92,CRYPTO_EXCHANGE|GROCERY|ELECTRONICS,False,2022-07-24,2026-05-09,2,False,
CUST_7D39F248,Diya Kale,sross@example.com,+916280721742,1999-08-30,PENDING,ACTIVE,0.19720644779533472,228,IN,Chandigarh,Punjab,882209,MEDIUM,b58ad2c0-acfe-4f,b8240ff0-7c6,UPI,8500.89,JEWELRY|TELECOM|TRAVEL,False,2025-10-02,2026-04-27,0,False,
CUST_A0AA90DD,Jessica Smith,bhatnagarbaiju@example.org,+918923499861,1954-02-22,PENDING,ACTIVE,0.1370308453631951,1493,IN,Amritsar,Punjab,772101,LOW,7cd43359-eb22-4a,3001718b-d3e|4a983a60-635,BNPL,1984.31,RESTAURANT|ENTERTAINMENT|ONLINE_GAMING,False,2022-04-16,2026-04-26,1,False,
CUST_66825497,Jose Smith,nirvaanbalan@example.net,+917193713279,1982-01-25,VERIFIED,SUSPENDED,0.033648791364095335,562,IN,Bhopal,MP,658272,MEDIUM,0c4271c4-152d-45,690d7827-7f6,NETBANKING,8000.23,HEALTHCARE|GROCERY|CRYPTO_EXCHANGE,False,2024-11-02,2026-05-17,3,True,SYNTHETIC_IDENTITY
CUST_B8A209EB,Cynthia Schmidt,saanvi37@example.net,+916319718936,1974-05-15,PENDING,SUSPENDED,0.2146391431732513,168,IN,Lucknow,UP,165896,HIGH,28db9f52-488a-47,bf7fe636-5d7|f48f8bdd-397,BNPL,24111.54,ELECTRONICS|GROCERY|MONEY_TRANSFER,False,2025-12-01,2026-04-26,1,False,
CUST_9A3BF429,Saira Yohannan,mbakshi@example.net,+917463733306,1987-11-30,PENDING,ACTIVE,0.24221729916260457,1214,IN,Mumbai,Maharashtra,961545,HIGH,0b82f671-df29-44,448894f3-d68,DEBIT_CARD,26221.05,MONEY_TRANSFER|RESTAURANT|UTILITY,False,2023-01-20,2026-05-03,2,False,
CUST_83DBF1A7,Diya Dhingra,qdass@example.net,+917620899759,1994-05-31,VERIFIED,ACTIVE,0.010561176034760655,1565,IN,Nagpur,Maharashtra,233730,MEDIUM,a5beaa5e-2d90-44,d062d070-a77,UPI,14630.62,FASHION|GROCERY|JEWELRY,False,2022-02-03,2026-04-19,2,False,
CUST_E9E632EB,Kristy Khan,leah77@example.com,+918651291805,2003-02-09,VERIFIED,ACTIVE,0.03501146390877095,135,IN,Bhopal,MP,344435,LOW,434f4499-ceec-46,44f9aa2c-280,WALLET,1707.36,GROCERY|MONEY_TRANSFER|CRYPTO_EXCHANGE,False,2026-01-03,2026-05-06,1,False,
CUST_5D74A137,Mannat Banik,arnav38@example.com,+918524639163,1959-01-09,VERIFIED,ACTIVE,0.10372434716196555,1803,IN,Bhopal,MP,170825,LOW,cfb30c03-0661-49,5ac5f306-eaf|c543b573-1d3|0c98fa46-35c,WALLET,1367.76,CRYPTO_EXCHANGE|FASHION|TRAVEL,False,2021-06-10,2026-05-18,2,True,AML_STRUCTURING
CUST_3F702A99,Stacy Garcia,roybiju@example.com,+916259807661,1965-02-17,VERIFIED,ACTIVE,0.04043757994660308,525,IN,Amritsar,Punjab,712916,MEDIUM,0e7bbc6e-210d-46,5d79f49d-e1c,NETBANKING,3195.89,EDUCATION|JEWELRY|TRAVEL,False,2024-12-09,2026-05-14,2,False,
CUST_5209A99C,Amy Hoffman,kingsherry@example.net,+916246177424,2003-06-02,VERIFIED,ACTIVE,0.026961272995699694,302,IN,Chennai,Tamil Nadu,157259,MEDIUM,5a8d0640-3e77-43,9ae95efd-0aa,NETBANKING,14568.93,EDUCATION|ELECTRONICS|FASHION,False,2025-07-20,2026-05-02,2,False,
CUST_3A926D6D,Destiny Snow,vfrazier@example.org,+919659349419,1982-02-08,VERIFIED,ACTIVE,0.0,1609,IN,Pune,Maharashtra,451965,LOW,ba988dac-f07e-45,325df6d9-aa3|cbee62bc-021,WALLET,1399.09,TRAVEL|CRYPTO_EXCHANGE|ONLINE_GAMING,False,2021-12-21,2026-05-04,0,False,
CUST_14BF6188,Lakshay Desai,vihaankonda@example.net,+918977359647,1988-02-27,PENDING,ACTIVE,0.17369154937120615,931,IN,Hyderabad,Telangana,870269,HIGH,de6c8ecb-4d4e-4c,36af7506-680,DEBIT_CARD,92155.45,UTILITY|ELECTRONICS|CRYPTO_EXCHANGE,False,2023-10-30,2026-04-28,0,False,
CUST_E4854433,Peter Mosley,charles31@example.com,+916188569773,1981-09-23,VERIFIED,UNDER_REVIEW,0.0,744,IN,Mumbai,Maharashtra,308795,MEDIUM,8a68495e-b8c4-47,3dfdc8fe-af1|d2b7106e-07a|93afb084-5a3,CREDIT_CARD,2564.83,TRAVEL|FUEL|ELECTRONICS,False,2024-05-04,2026-05-04,4,True,SYNTHETIC_IDENTITY
CUST_262EB485,Charles Petersen,cynthiagilbert@example.org,+916090167505,1990-04-20,PENDING,ACTIVE,0.29745521692357535,696,IN,Kolkata,West Bengal,216359,LOW,7ccdb29b-ee59-46,fac8d8ba-074,DEBIT_CARD,393.35,CRYPTO_EXCHANGE|JEWELRY|MONEY_TRANSFER,False,2024-06-21,2026-05-10,0,False,
CUST_15D8E65E,Phillip Malone,janet48@example.org,+919772647030,1998-10-04,VERIFIED,ACTIVE,0.10538195882443868,1658,IN,Kochi,Kerala,224249,LOW,d7fa74fa-41d7-41,399f1282-7a0|df7224f3-f62,CREDIT_CARD,1608.09,JEWELRY|UTILITY|ELECTRONICS,False,2021-11-02,2026-04-29,0,False,
CUST_33804C95,James Dyer,matthew17@example.org,+919669772238,1966-03-22,VERIFIED,ACTIVE,0.010968460685372624,1423,IN,Chandigarh,Punjab,155846,MEDIUM,cafbf52a-a9fb-4a,1e21444b-e85,BNPL,4045.97,LUXURY_GOODS|ENTERTAINMENT|FUEL,False,2022-06-25,2026-05-17,2,False,
CUST_7C7A8BE5,Zain Arora,lisakelley@example.org,+919226843425,1969-09-13,VERIFIED,SUSPENDED,0.0,429,IN,Jammu,J&K,887623,HIGH,29c9f0c0-49e3-48,a27851a6-cc2|9c1f4250-a2f,WALLET,62258.87,EDUCATION|MONEY_TRANSFER|LUXURY_GOODS,False,2025-03-15,2026-05-13,1,False,
CUST_8B0C3437,Alia Shankar,smithnatalie@example.org,+918740642665,1984-09-18,VERIFIED,SUSPENDED,0.0,660,IN,Kolkata,West Bengal,330189,MEDIUM,86970218-3bc3-40,82266fe5-385|21cbee54-d6e|6c47d63b-9e7|08c37314-056,CREDIT_CARD,14358.4,FASHION|ENTERTAINMENT|ELECTRONICS,False,2024-07-27,2026-05-03,6,True,CARD_NOT_PRESENT
CUST_524D2BAE,Anvi Rastogi,deanna44@example.com,+916576944299,2004-06-30,VERIFIED,ACTIVE,0.0,627,IN,Pune,Maharashtra,409380,MEDIUM,362e4cc5-961e-4d,abbddbb8-6e2,NETBANKING,12715.26,EDUCATION|ELECTRONICS|TRAVEL,False,2024-08-29,2026-05-10,0,False,
CUST_262FC679,Jennifer Church,dorayuvaan@example.com,+917361592358,1952-06-22,VERIFIED,ACTIVE,0.05333349396056583,1050,IN,Nagpur,Maharashtra,378527,MEDIUM,d85d8fb1-26e1-41,30750340-aee|17622a09-080,BNPL,6429.82,FUEL|ONLINE_GAMING|RESTAURANT,False,2023-07-03,2026-04-23,1,False,
CUST_2185A2D2,Saira Thaman,fitzgeraldkathleen@example.com,+917547205674,1992-02-22,VERIFIED,ACTIVE,0.05835042017430675,1051,IN,Amritsar,Punjab,310036,LOW,026e5229-5426-4e,01b6728f-e0e,DEBIT_CARD,494.1,CRYPTO_EXCHANGE|HEALTHCARE|ONLINE_GAMING,False,2023-07-02,2026-05-15,1,False,
CUST_E69DA7F8,Sharon Pitts MD,heertandon@example.com,+916036652731,1957-03-03,PENDING,ACTIVE,0.19083111224565308,1527,IN,Surat,Gujarat,523426,MEDIUM,58748891-9fde-47,ac5642d2-d0c|e2071569-579,NETBANKING,10731.82,GROCERY|MONEY_TRANSFER|HEALTHCARE,False,2022-03-13,2026-05-14,2,False,
CUST_22A3196C,James Wells,krish00@example.net,+919103158331,1994-01-22,VERIFIED,ACTIVE,0.09521070701493023,1773,IN,Chennai,Tamil Nadu,457207,LOW,29e0204b-ec1e-45,7c646be3-4a6|59c4bc94-075|01845b3e-a6f|84c42c46-112,UPI,975.15,HEALTHCARE|ENTERTAINMENT|ELECTRONICS,False,2021-07-10,2026-05-02,6,True,VELOCITY_ABUSE
CUST_82A3F7A4,Anay Madan,ravaltanya@example.org,+917312421466,1962-03-23,VERIFIED,SUSPENDED,0.09101375925205803,430,IN,Bhopal,MP,974825,HIGH,e9f8a16c-707d-45,036abc60-a2e,DEBIT_CARD,15617.12,HEALTHCARE|ELECTRONICS|CRYPTO_EXCHANGE,False,2025-03-14,2026-04-21,1,False,
CUST_7DDAC53A,Parinaaz Sen,ypowell@example.com,+919960579149,1959-11-06,PENDING,ACTIVE,0.20554306740372238,1563,IN,Chandigarh,Punjab,446292,MEDIUM,39c41862-69dc-4e,1d3bf727-3ec,WALLET,836.98,UTILITY|CRYPTO_EXCHANGE|ELECTRONICS,False,2022-02-05,2026-04-23,1,False,
CUST_D94C3674,Shanaya Garde,dharmajan87@example.org,+916400469224,1957-07-01,VERIFIED,ACTIVE,0.0,1095,IN,Bangalore,Karnataka,966621,MEDIUM,90ff7b66-5dfe-41,3cc08202-cd8|df286ff6-5a0,BNPL,14448.1,TELECOM|GROCERY|FUEL,False,2023-05-19,2026-04-28,0,False,
CUST_E1B9A269,Fateh Shah,wvala@example.com,+916246759544,2001-06-02,FAILED,ACTIVE,0.5221477526377095,1867,IN,Bangalore,Karnataka,111583,LOW,c1d15f78-4643-42,c9fadce0-e8c|d4099f26-50e,CREDIT_CARD,1336.16,HEALTHCARE|ENTERTAINMENT|CRYPTO_EXCHANGE,False,2021-04-07,2026-05-16,1,False,
CUST_43A826E8,Sana Kale,daviddixon@example.com,+919738550295,1957-05-29,VERIFIED,ACTIVE,0.0,227,IN,Kolkata,West Bengal,597842,MEDIUM,77e0766b-cc45-48,e3e74539-838|8848d90d-ce7,CREDIT_CARD,6140.4,TRAVEL|TELECOM|ELECTRONICS,False,2025-10-03,2026-04-20,8,True,SYNTHETIC_IDENTITY
CUST_EA148432,Darrell Salazar,edecker@example.net,+918258536502,1956-08-01,VERIFIED,ACTIVE,0.03249481778168048,565,IN,Nagpur,Maharashtra,696879,ULTRA_HIGH,4fd4c1f1-b20b-4c,9f652aa6-480,NETBANKING,414045.49,FASHION|MONEY_TRANSFER|TRAVEL,False,2024-10-30,2026-04-29,0,False,
CUST_2008D9CE,Darshit Atwal,torresbrenda@example.org,+917679720332,1990-03-17,VERIFIED,ACTIVE,0.011418743408217318,590,IN,Bangalore,Karnataka,361236,HIGH,8b737a50-5d1d-47,62bc1b78-143|2c9fcf9d-016,CREDIT_CARD,84578.67,ENTERTAINMENT|MONEY_TRANSFER|CRYPTO_EXCHANGE,False,2024-10-05,2026-04-23,2,False,
CUST_44F08500,Courtney Peterson,ellisonandrea@example.org,+917175860156,2003-02-22,VERIFIED,SUSPENDED,0.0,1431,IN,Kolkata,West Bengal,663858,MEDIUM,d5ba394c-5dad-46,11f05703-5ad,DEBIT_CARD,3975.58,FUEL|EDUCATION|FASHION,False,2022-06-17,2026-04-21,2,False,
CUST_2C6FAD3A,Stephanie Aguilar,dhanushchanda@example.org,+918166359357,2004-06-15,VERIFIED,ACTIVE,0.0,1862,IN,Pune,Maharashtra,365045,ULTRA_HIGH,f8676bb2-71c9-43,805ac265-3c8,CREDIT_CARD,497705.03,RESTAURANT|MONEY_TRANSFER|GROCERY,False,2021-04-12,2026-05-16,0,False,
CUST_341D3CA4,Ishita Kapoor,johnsonmadison@example.org,+917404928296,1965-10-25,VERIFIED,ACTIVE,0.04862451848887313,781,IN,Nagpur,Maharashtra,586796,MEDIUM,3668e488-6596-48,4670927e-bb1|fabc312a-061,NETBANKING,1047.73,FASHION|RESTAURANT|TELECOM,False,2024-03-28,2026-05-10,8,True,ACCOUNT_TAKEOVER
CUST_9B34DC3C,Jivin Yogi,lcarlson@example.com,+918606996024,1956-05-16,FAILED,ACTIVE,0.5330650761022137,1462,IN,Ahmedabad,Gujarat,509835,LOW,191bb1a3-e9ca-4c,a65679e2-0d2,CREDIT_CARD,1691.05,FUEL|HEALTHCARE|UTILITY,False,2022-05-17,2026-05-13,0,False,
CUST_7F8B014C,Tejas Virk,sandra28@example.org,+917898625259,2002-06-03,VERIFIED,ACTIVE,0.10948173567851754,315,IN,Jaipur,Rajasthan,977135,LOW,972970c9-046a-43,21786ec2-ff8,BNPL,1790.74,ELECTRONICS|CRYPTO_EXCHANGE|EDUCATION,False,2025-07-07,2026-05-01,1,False,
CUST_B122DB04,Romil Sankaran,natasha54@example.com,+919903078968,1987-01-01,VERIFIED,ACTIVE,0.09393561549588013,108,IN,Nagpur,Maharashtra,115267,LOW,ca87f733-b95b-4a,363d5725-71f|754cee55-30c,DEBIT_CARD,443.39,CRYPTO_EXCHANGE|HEALTHCARE|FASHION,False,2026-01-30,2026-05-11,0,False,
CUST_E4D939CC,Baiju Sule,valenzuelajacqueline@example.net,+917785332041,1969-10-27,PENDING,ACTIVE,0.22842226151972714,1964,IN,Ahmedabad,Gujarat,955244,HIGH,ba382ea2-9493-4b,69fc27da-fc4,DEBIT_CARD,18452.52,HEALTHCARE|LUXURY_GOODS|TELECOM,False,2020-12-31,2026-05-13,0,False,
CUST_37C5ED05,William Nguyen,aknight@example.net,+916064401215,1966-08-28,VERIFIED,ACTIVE,0.0,1914,IN,Pune,Maharashtra,581061,HIGH,19a1edbc-fa08-47,b6b10d9c-458|569abfe4-c51,CREDIT_CARD,22950.44,FUEL|HEALTHCARE|ENTERTAINMENT,False,2021-02-19,2026-05-07,4,True,CARD_NOT_PRESENT
CUST_B0D8F811,Madhup Ahuja,kgarza@example.com,+917082074708,1998-01-27,VERIFIED,UNDER_REVIEW,0.09540868629612034,90,IN,Kochi,Kerala,729006,LOW,b56b4e2a-e7f4-4e,7c8a6490-182,DEBIT_CARD,1217.79,UTILITY|HEALTHCARE|TELECOM,False,2026-02-17,2026-05-15,2,False,
CUST_8F355F7D,Laura Jones,madanvanya@example.net,+916289968212,1960-08-21,VERIFIED,ACTIVE,0.0,681,IN,Chennai,Tamil Nadu,500945,HIGH,5748deba-1d34-42,a894cdcb-0eb|f299cb4d-40b,WALLET,97846.11,MONEY_TRANSFER|LUXURY_GOODS|TRAVEL,False,2024-07-06,2026-04-27,2,False,
CUST_1CB51AA5,William Rodriguez,nitara89@example.com,+918661875683,1968-06-12,VERIFIED,ACTIVE,0.0,477,IN,Mumbai,Maharashtra,244237,HIGH,f70e4830-3c43-4c,e5deae15-c8f,DEBIT_CARD,25166.84,TELECOM|JEWELRY|ELECTRONICS,False,2025-01-26,2026-05-05,0,False,
CUST_5A5AA066,Arhaan Ahuja,ranganathanyakshit@example.net,+916576672427,2006-10-11,VERIFIED,ACTIVE,0.0,419,IN,Chandigarh,Punjab,646174,LOW,ee82818a-c614-4b,ddaca985-ef8|8aa655bb-b29,NETBANKING,1977.68,TRAVEL|UTILITY|GROCERY,False,2025-03-25,2026-05-04,0,False,
CUST_F559559C,Ashley Sellers,tdavis@example.net,+918239704894,1959-03-18,VERIFIED,ACTIVE,0.0,702,IN,Lucknow,UP,563849,MEDIUM,d4a82e41-bc58-49,05140a0b-2ff|292866d6-a8d|4cda54c9-a3b|22472655-76a,BNPL,10142.59,GROCERY|RESTAURANT|ENTERTAINMENT,False,2024-06-15,2026-05-11,7,True,SYNTHETIC_IDENTITY
CUST_C5356824,Evelyn Martinez,pari11@example.net,+918545329249,1989-07-16,VERIFIED,ACTIVE,0.009480271272209918,1954,IN,Bangalore,Karnataka,632073,MEDIUM,05bb4eb3-c43f-44,1536a920-80c,UPI,3461.19,ENTERTAINMENT|EDUCATION|MONEY_TRANSFER,False,2021-01-10,2026-05-16,1,False,
CUST_89E0A06B,Aayush Choudhry,zmorris@example.net,+918729897436,1976-10-13,VERIFIED,ACTIVE,0.0,1478,IN,Kolkata,West Bengal,919240,MEDIUM,a42d96a5-7acc-4d,ba76fa01-847|b043a5dd-88d,NETBANKING,4894.96,FUEL|ONLINE_GAMING|CRYPTO_EXCHANGE,False,2022-05-01,2026-04-30,1,False,
CUST_4FD2E94A,Charvi Mangat,keya59@example.com,+916085087928,1963-12-21,VERIFIED,ACTIVE,0.0,965,IN,Kolkata,West Bengal,414815,MEDIUM,35db726a-f146-4f,c662cff7-165|15d73a2f-692,WALLET,11524.7,JEWELRY|LUXURY_GOODS|EDUCATION,False,2023-09-26,2026-04-22,0,False,
CUST_0ACD3B29,Paul Walker,suradvika@example.org,+916586934534,1957-05-05,VERIFIED,ACTIVE,0.009182556243231341,780,IN,Jaipur,Rajasthan,305222,MEDIUM,8f2dc340-102f-45,416a9abf-09b|b982ce19-9ad,CREDIT_CARD,9287.37,CRYPTO_EXCHANGE|GROCERY|FASHION,False,2024-03-29,2026-05-16,2,False,
CUST_F17BC0A0,Taimur Sarma,paul95@example.net,+918753283266,2005-10-07,VERIFIED,UNDER_REVIEW,0.0937475109425592,1007,IN,Kochi,Kerala,230524,MEDIUM,0184d9c6-5c83-44,10dd47b9-973|6239d84a-1b0|fb8f128a-6e4,NETBANKING,11261.81,ONLINE_GAMING|ELECTRONICS|UTILITY,False,2023-08-15,2026-05-06,6,True,AML_STRUCTURING
CUST_E3B3E340,Aaron Williams,wsaini@example.org,+918991253219,1976-04-05,PENDING,ACTIVE,0.24500557439399148,1580,IN,Jaipur,Rajasthan,504051,MEDIUM,70cbd521-4e24-43,60553e0a-c9c|16083e53-523,NETBANKING,7585.02,MONEY_TRANSFER|ELECTRONICS|TELECOM,False,2022-01-19,2026-04-26,0,False,
CUST_4A581340,Kanav Chaudhary,bainsvihaan@example.net,+918925158297,1951-04-08,VERIFIED,ACTIVE,0.051067298495883026,1293,IN,Kochi,Kerala,794791,LOW,94133260-995c-4d,d333c009-fee|d2b3b96f-b80,CREDIT_CARD,338.37,GROCERY|RESTAURANT|UTILITY,False,2022-11-02,2026-04-29,0,False,
